Input Sample,Astro,Exc,Inh,Micro,Oligo,OPC,P-value,Pearson Correlation,RMSE
PENN_RNA_PFC_66,0.053635626328489,0.29183752099042,0,0,0.6545268526811,0,0.004,0.3164740785678762,1.0797060994207794
PENN_RNA_PFC_67,0.026996770208847,0.43575469242598,0.071180248962769,0,0.46606828840241,0,0.005,0.2841743314733224,1.0595603923200954
PENN_RNA_PFC_68,0.027621169979441,0.40109426333039,0.076485990825502,0,0.49479857586467,0,0.007,0.2402286950382692,1.092721313787728
PENN_RNA_PFC_69,0.068345461245661,0.36154001529236,0,0,0.57011452346198,0,0.007,0.2537260898974212,1.101200308056427
PENN_RNA_PFC_7,0.08670508597682,0.54323049498355,0.0019413182232506,0,0.36812310081638,0,0.022,0.14660114255796716,1.1431373021891484
PENN_RNA_PFC_70,0.15774189557403,0.16890425014153,0,0,0.66556435623761,0.0077894980468243,0.006,0.26035426239426745,1.120342166188972
PENN_RNA_PFC_71,0.36813178846145,0.15137850852372,0,0,0.48048970301483,0,0.073,0.09665534252706133,1.1965106851502914
PENN_RNA_PFC_73,0.076166744228444,0.30803113440755,0.098553483447663,0,0.51724863791634,0,0.005,0.28858408320515716,1.0536583776386845
PENN_RNA_PFC_74,0.05606479241607,0.52146573887866,0,0,0.42246946870527,0,0.004,0.3111378655989548,1.0416861745387551
PENN_RNA_PFC_76,0.078590275844465,0.53885012580616,0.012972069468956,0,0.36958752888042,0,0.03,0.12889899966443136,1.1538014946115607
PENN_RNA_PFC_77,0.024369491938411,0.20236300206611,0.03450994020767,0,0.73875756578781,0,0.004,0.34826947175933537,1.0838415981961016
PENN_RNA_PFC_78,0.049384469641732,0.39099283222133,0,0,0.55962269813694,0,0.006,0.28330103665717066,1.0804579572274455
PENN_RNA_PFC_79,0.080213984436017,0.44664311952689,0.0087908419359637,0,0.46435205410113,0,0.007,0.2540529825125475,1.0793046027406044
PENN_RNA_PFC_8,0.050614627382508,0.5803002778439,0.06150020579817,0,0.30758488897542,0,0.015,0.18972772249586153,1.1145235388741581
PENN_RNA_PFC_80,0.061619334920689,0.43772550572794,0.014831710023578,0,0.48582344932779,0,0.009,0.22881256940563682,1.1013756952898437
PENN_RNA_PFC_81,0.031315655089426,0.39218650990568,0,0,0.57649783500489,0,0.002,0.44621868490098465,0.9604707297931874
PENN_RNA_PFC_83,0.10330278895693,0.36680221839394,0,0,0.52989499264913,0,0.015,0.19124488194345618,1.1306338747059599
PENN_RNA_PFC_85,0.082606944480028,0.59582962960392,0.061784907427723,0,0.25977851848833,0,0.006,0.2634366672547017,1.0626796529600546
PENN_RNA_PFC_86,0.0095380701245245,0.62609313702021,0.026972560255418,0,0.33739623259985,0,0.009,0.22778692568467035,1.1057915057110295
PENN_RNA_PFC_87,0,0.36338609017844,0.084081437105527,0,0.55253247271603,0,0.003,0.3687104313593831,1.014170435258099
PENN_RNA_PFC_88,0.066984750106649,0.57998090702939,0.0900884781161,0,0.26294586474786,0,0.015,0.17736248273928126,1.1168896646478168
PENN_RNA_PFC_9,0.025412242198157,0.46313925684965,0.0067758773062094,0.0013623503150135,0.50331027333097,0,0.015,0.1804550564778244,1.144927985305306
PENN_RNA_PFC_90,0.015926524813185,0.47048248549874,0.13948306525314,0,0.37410792443493,0,0.032,0.1280038723149395,1.1480849826293562
PENN_RNA_PFC_91,0.047459464504437,0.44219474492719,0,0,0.51034579056837,0,0.094,0.08327498090693959,1.2058718456553377
PENN_RNA_PFC_92,0.043267241183753,0.36323321604353,0.059200658617005,0,0.53429888415572,0,0.015,0.18359922808575108,1.1373243792672163
PENN_RNA_PFC_94,0.018183800645894,0.39644532281373,0.047623394687358,0,0.53774748185302,0,0.007,0.23786158351812964,1.1074466659353155
PENN_RNA_PFC_95,0.025124367178967,0.51756162310982,0,0,0.45731400971121,0,0.006,0.25926190668360566,1.087068866131068
PENN_RNA_PFC_96,0.0042979787307252,0.50666055362862,0.013522689223789,0,0.47551877841687,0,0.011,0.20975142398908336,1.1258119300960838
PENN_RNA_PFC_97,0.19726450730573,0.50204367648901,0.0074842599338429,0,0.29320755627142,0,0.007,0.23949990214528888,1.0686507805850027
PENN_RNA_PFC_98,0.065930347037438,0.27399830056209,0,0,0.66007135240048,0,0.005,0.3022827326606447,1.091057932051083
PENN_RNA_PFC_99,0.041411690860145,0.30732781885837,0,0,0.65126049028149,0,0.001,0.47922593946028763,0.9463364983999557
PITT_RNA_BP_PFC_10003,0.074144967866461,0.47727936329446,0.15300817689379,0,0.2955674919453,0,0.013,0.20590841406161786,1.0849881059589364
PITT_RNA_BP_PFC_10004,0.039680240322576,0.37259882142689,0.27631669057962,0,0.31140424767091,0,0.005,0.2958269773311172,1.0224249484091976
PITT_RNA_BP_PFC_10006,0.04421578381574,0.60062845740146,0.1576836780405,0,0.1974720807423,0,0.007,0.23899473787023265,1.0808627355080547
PITT_RNA_BP_PFC_10014,0.057059279587341,0.31784389785121,0.44708907395027,0,0.17800774861117,0,0.01,0.21533170984499242,1.0708904013399496
PITT_RNA_BP_PFC_10019,0.065470792741494,0.39643385087622,0.12201350698342,0,0.41608184939886,0,0.007,0.2401675982852085,1.0711214521087131
PITT_RNA_BP_PFC_1020,0.040956181521646,0.69168845068173,0.028100743305752,0,0.23925462449088,0,0.015,0.19070879955761572,1.1315626425250418
PITT_RNA_BP_PFC_1031,0.059166587045344,0.48405442603633,0.079454450869097,0,0.37732453604922,0,0.006,0.25880935868837884,1.063271342257198
PITT_RNA_BP_PFC_1044,0.090367764198581,0.56080602031664,0.23782609254113,0,0.11100012294365,0,0.01,0.21838521483732343,1.0890696876675796
PITT_RNA_BP_PFC_1047,0.1218533169182,0.28378406548396,0.092890341091994,0,0.50147227650585,0,0.005,0.29500979457306864,1.042867680092666
PITT_RNA_BP_PFC_1048,0.038149924869346,0.43879037672996,0.26524528147696,0,0.25781441692373,0,0.015,0.17460093080231018,1.1017570175086748
PITT_RNA_BP_PFC_1069,0.1423223099628,0.42667556120433,0.1721429773625,0,0.25885915147037,0,0.006,0.27526957378725686,1.0309806992498534
PITT_RNA_BP_PFC_1081,0.04215680515617,0.54181097986405,0.086791501725432,0,0.32924071325435,0,0.006,0.2650374570609307,1.0618113500794073
PITT_RNA_BP_PFC_1086,0.15358238420597,0.48254785686276,0.078237417623735,0,0.28563234130754,0,0.009,0.22736751363657395,1.069856142326058
PITT_RNA_BP_PFC_1092,0.06918352443282,0.43394862098338,0.21913418135073,0,0.27773367323307,0,0.013,0.19935685903681857,1.0831477814206945
PITT_RNA_BP_PFC_1102,0.066717280616013,0.44773129707008,0.095204695425935,0,0.39034672688797,0,0.007,0.24301379467190998,1.0705842220869553
PITT_RNA_BP_PFC_1121,0.031319383657327,0.4039029794795,0.16406633064214,0,0.40071130622103,0,0.006,0.27946466329981234,1.0458828269456188
PITT_RNA_BP_PFC_1130,0.11529136505078,0.57667971284179,0.038195448219844,0,0.26983347388759,0,0.016,0.1711054564628356,1.1190157373724614
PITT_RNA_BP_PFC_1153,0.080982814745567,0.35358890020907,0.24241988261486,0,0.3230084024305,0,0.015,0.18450398503703705,1.08702476218079
PITT_RNA_BP_PFC_1180,0.093257974220012,0.52258246610357,0.24152379337523,0,0.14263576630119,0,0.013,0.2002920775292647,1.0924366982092757
PITT_RNA_BP_PFC_1181,0.047405551100376,0.53052647267249,0.10832604162352,0,0.31374193460362,0,0.004,0.32741485007486626,1.0158222893450677
PITT_RNA_BP_PFC_1196,0.022900023612105,0.52108912554823,0.31498184044566,0,0.14102901039401,0,0.014,0.1977453544509965,1.1038831765677057
PITT_RNA_BP_PFC_1207,0.026659889122654,0.35408249122964,0.26550912256216,0,0.35374849708555,0,0.011,0.21109343260246521,1.0798671833265647
PITT_RNA_BP_PFC_1244,0.060064274455593,0.43150851772561,0.24639078164937,0,0.26203642616943,0,0.015,0.1830807072445078,1.0931306993779473
PITT_RNA_BP_PFC_1247,0.092210363680676,0.39687841485471,0.26194931191323,0,0.24896190955138,0,0.007,0.23683336159186083,1.0539935830056828
PITT_RNA_BP_PFC_1282,0.095710365152128,0.27219799360182,0.25732607283601,0,0.37476556841004,0,0.013,0.20611453445306255,1.0737693122171015
PITT_RNA_BP_PFC_1293,0.20054674498962,0.56429636005417,0.039309617729517,0,0.1958472772267,0,0.013,0.20306744609315847,1.094929148201066
PITT_RNA_BP_PFC_1298,0.040643546541777,0.46758168009069,0.22757694342745,0,0.26419782994008,0,0.011,0.20989763383166538,1.0828111227372341
PITT_RNA_BP_PFC_1324,0.14106298728807,0.38072265176126,0.094672048065765,0,0.38354231288491,0,0.007,0.25246283354386007,1.0544077308451059
PITT_RNA_BP_PFC_1328,0.095888004367429,0.55156911936636,0.040000567264477,0,0.31254230900174,0,0.012,0.20864718884166378,1.0956558446320985
PITT_RNA_BP_PFC_1374,0.09485571499362,0.49983486763543,0.14192067707015,0,0.26338874030081,0,0.007,0.23787560246639122,1.0644184314363943
PITT_RNA_BP_PFC_1391,0.015875765649164,0.2776970651099,0.30941118135099,0,0.39701598788995,0,0.005,0.28578479050282907,1.0346764480326913
PITT_RNA_BP_PFC_1394,0.086703680781652,0.4768676312709,0.15310514122175,0,0.28332354672571,0,0.006,0.26502490568717896,1.045880494518877
PITT_RNA_BP_PFC_1403,0.091308870618763,0.4354537791472,0.099194023012407,0,0.37404332722163,0,0.007,0.2543969967886506,1.0579364407516518
PITT_RNA_BP_PFC_1429,0.016934455171328,0.46527444346058,0.21151907266176,0,0.30627202870634,0,0.007,0.24261173717459208,1.0670563584496102
PITT_RNA_BP_PFC_1444,0.031736603878095,0.54797841707064,0.19834555918914,0,0.22193941986213,0,0.006,0.2569990206796094,1.0627634889358855
PITT_RNA_BP_PFC_1449,0.10708808958856,0.49835201238801,0.21012717417232,0,0.18443272385112,0,0.015,0.18346650071884152,1.0963191657158151
PITT_RNA_BP_PFC_1461,0.054319001100598,0.50020439690479,0.10505491702061,0,0.340421684974,0,0.007,0.23565269883000425,1.0755113725015535
PITT_RNA_BP_PFC_1473,0.17763103905371,0.35509964218316,0.10251226310914,0,0.36475705565399,0,0.015,0.18180591327320592,1.093631726644264
PITT_RNA_BP_PFC_1482,0.088599193755665,0.38943214561706,0.20054895435057,0,0.32141970627671,0,0.006,0.2728821673716358,1.0349152966518531
PITT_RNA_BP_PFC_1483,0.0034475047942029,0.49289174921647,0.13028973967783,0,0.3733710063115,0,0.006,0.262972457803718,1.0658872832068835
PITT_RNA_BP_PFC_1489,0,0.4425966384453,0.24167685889383,0,0.31572650266086,0,0.007,0.23945890799476027,1.0699243196747397
PITT_RNA_BP_PFC_1537,0.084204730602114,0.42635033852466,0.10343942586024,0,0.38600550501299,0,0.006,0.2826949673428991,1.0405164366557391
PITT_RNA_BP_PFC_1565,0.021068328820657,0.36896355258393,0.31138304943542,0,0.29858506915999,0,0.017,0.16162888467911274,1.1077990091226908
PITT_RNA_BP_PFC_1573,0.057205649586846,0.36790437307465,0.18904150056782,0,0.38584847677068,0,0.006,0.25827893511668465,1.0519762519792362
PITT_RNA_BP_PFC_1584,0,0.39330606863033,0.18516763528891,0,0.42152629608076,0,0.005,0.2987195272290712,1.038613788134074
PITT_RNA_BP_PFC_1589,0,0.70521806637662,0.18541169649687,0,0.10937023712651,0,0.008,0.2296812056728595,1.1167219221581468
PITT_RNA_BP_PFC_1598,0.11657256591947,0.34679659925389,0.27627290622897,0,0.26035792859767,0,0.008,0.23191053360043856,1.0521464592190932
PITT_RNA_BP_PFC_1603,0.065353317092875,0.49805169759601,0.16519853389864,0,0.27139645141248,0,0.013,0.207565580022369,1.0856633907663569
PITT_RNA_BP_PFC_1605,0.10907710303969,0.29712536885774,0.41915745057633,0,0.17464007752624,0,0.011,0.21137385343935455,1.066037311076939
PITT_RNA_BP_PFC_1632,0.13468336580662,0.54182820008459,0.081158925797633,0,0.24232950831116,0,0.007,0.24318681048083182,1.065034028636144
PITT_RNA_BP_PFC_1637,0.064064681914785,0.23683694552024,0.4119035062731,0,0.28719486629188,0,0.012,0.2093907639748277,1.0677051464424663
PITT_RNA_BP_PFC_1694,0.097281099656078,0.50387435948903,0.11452198957313,0,0.28432255128177,0,0.006,0.26585155010699646,1.0483526154415406
PITT_RNA_BP_PFC_1695,0.11090388729715,0.57509174895098,0.055702535251437,0,0.25830182850043,0,0.007,0.24841357748481593,1.0682092657955244
PITT_RNA_BP_PFC_1770,0.12194716541674,0.29793864654395,0.17172140666883,0,0.40839278137048,0,0.013,0.19892060708150885,1.0844668660691956
PITT_RNA_BP_PFC_1783,0.12901264310336,0.38474626562377,0.20617367982887,0,0.280067411444,0,0.007,0.23909460683839648,1.0508824597135837
PITT_RNA_BP_PFC_1789,0.12329922122706,0.33972557208035,0.16137950293619,0,0.3755957037564,0,0.009,0.22281490608339344,1.0674297012526852
PITT_RNA_BP_PFC_686,0.046852334023292,0.60486945506203,0.050633876767889,0,0.29764433414678,0,0.01,0.22035459078659214,1.0983113098225878
PITT_RNA_BP_PFC_697,0.071051262450563,0.34219331028474,0.35751949605402,0,0.22923593121068,0,0.015,0.18386455405220736,1.084960771635204
PITT_RNA_BP_PFC_716,0.064475688983432,0.58728324210116,0.19524728420084,0,0.15299378471457,0,0.013,0.20775507763570525,1.0986550997540416
PITT_RNA_BP_PFC_789,0,0.62898381195688,0.15166686873018,0,0.21934931931294,0,0.005,0.28881269594330117,1.057011824227141
PITT_RNA_BP_PFC_795,0.040587795056423,0.72883085287205,0.14052605892826,0,0.090055293143265,0,0.01,0.2169875771449706,1.1258690769118767
PITT_RNA_BP_PFC_838,0.14895951945799,0.37113262348882,0.1995673243476,0,0.28034053270559,0,0.009,0.2222268705889115,1.0596886973695276
PITT_RNA_BP_PFC_840,0.13438908252033,0.19975294595379,0.26458267115052,0,0.40127530037535,0,0.004,0.3249962094824416,0.9990699972119971
PITT_RNA_BP_PFC_841,0.12678730158193,0.36299264585523,0.10970931836998,0,0.40051073419286,0,0.007,0.25238629923382977,1.0554203783225344
PITT_RNA_BP_PFC_849,0.023961790909675,0.45088323392857,0.10604072583805,0,0.4191142493237,0,0.006,0.28239998989371096,1.052921394702243
PITT_RNA_BP_PFC_886,0.17963097682173,0.22084390027445,0.27772731972344,0,0.32179780318039,0,0.007,0.23918687566851957,1.0443893930553572
PITT_RNA_BP_PFC_945,0.061808501456514,0.64848017543878,0.19769091979806,0,0.092020403306648,0,0.015,0.19329870691280066,1.1239851389543274
PITT_RNA_BP_PFC_957,0.12227231791259,0.36679675900752,0.12999464622077,0,0.38093627685911,0,0.015,0.1916744038899888,1.0901450765402758
PITT_RNA_BP_PFC_982,0.099926812936738,0.50303745764863,0.12887478813851,0,0.26816094127613,0,0.01,0.2141546787533466,1.0798597395837615
PITT_RNA_BP_PFC_984,0.010272255197627,0.58082373914462,0.07153978870959,0,0.33736421694817,0,0.01,0.2147259166962987,1.1058846238113111
PITT_RNA_PFC_10003,0.061105434733412,0.40021420380611,0.10121519421595,0,0.43746516724452,0,0.007,0.2338672474066207,1.080386229870576
PITT_RNA_PFC_10005,0.16298314720061,0.17381040727588,0.19356600427706,0,0.46964044124645,0,0.009,0.22708707210801293,1.0739643830094125
PITT_RNA_PFC_10020,0.070444515483201,0.80397290257422,0.0085684578841695,0,0.11701412405841,0,0.007,0.24308936625110297,1.1192981629900387
PITT_RNA_PFC_10023,0.014724804541094,0.73858937658767,0.12614633320409,0,0.12053948566715,0,0.015,0.19146669011542922,1.1461160583999208
PITT_RNA_PFC_10024,0.014709082477572,0.5433852506499,0.1927095950565,0,0.24919607181603,0,0.008,0.23236691621443933,1.0808629743780327
PITT_RNA_PFC_10025,0.20219428739006,0.39632824293723,0.051041768908692,0,0.35043570076401,0,0.013,0.20536972210457746,1.0836905298600579
PITT_RNA_PFC_10026,0.081978317471309,0.34033023012495,0.14829483850302,0,0.42939661390072,0,0.01,0.21597552420863067,1.0827706926556693
PITT_RNA_PFC_1026,0.057981295816104,0.66942832287406,0.032221964733462,0,0.24036841657637,0,0.009,0.2219367609159808,1.104577595903819
PITT_RNA_PFC_1047,0.10624734363292,0.32278241694939,0.22812120103164,0.0034711746132802,0.33937786377277,0,0.015,0.19422467329146453,1.0785718548465535
PITT_RNA_PFC_1086,0.1525401606223,0.48670998496094,0,0,0.36074985441677,0,0.013,0.2075940949832524,1.0940498572721606
PITT_RNA_PFC_1088,0.064996777010851,0.58216452291666,0.23873637938206,0,0.11410232069043,0,0.015,0.18696169917454208,1.1146907295997857
PITT_RNA_PFC_1092,0.10179088693596,0.5145774754715,0.18247754682881,0,0.20115409076372,0,0.013,0.20609274718310283,1.0844504743887693
PITT_RNA_PFC_1099,0.14422790192914,0.45207970776122,0.1884017442879,0,0.21529064602174,0,0.012,0.20944183519599066,1.0731173664805478
PITT_RNA_PFC_1105,0.032068836335363,0.52195436931732,0.069979641921085,0,0.37599715242623,0,0.01,0.2126345368634433,1.1010689341800768
PITT_RNA_PFC_1122,0.11801632604307,0.094451405794074,0.42472104230664,0,0.36281122585622,0,0.009,0.22828513385981772,1.056751867837711
PITT_RNA_PFC_1173,0.13072384509087,0.70934982766542,0.08458386126777,0,0.07534246597594,0,0.007,0.23565267974674703,1.1036516506907212
PITT_RNA_PFC_1178,0.018324338996321,0.56398946734491,0.10247934670763,0,0.31520684695114,0,0.007,0.2521397619645711,1.0745352184828956
PITT_RNA_PFC_1188,0.064936693461476,0.44276946264456,0.20065137390199,0,0.29164246999197,0,0.013,0.2054520312653148,1.0815636615650857
PITT_RNA_PFC_1189,0.067778425554003,0.50444150842435,0.12146130759234,0,0.3063187584293,0,0.006,0.2695907992679173,1.0492807210756803
PITT_RNA_PFC_1191,0.064410803643764,0.45631075618228,0.17788825151613,0,0.30139018865782,0,0.013,0.20685015886370106,1.083025472686727
PITT_RNA_PFC_1201,0.070697333416701,0.70793068342045,0.04871328649946,0,0.17265869666339,0,0.005,0.2852245250922305,1.0663725147296406
PITT_RNA_PFC_1209,0.095299435872214,0.34562637987016,0.15924241553719,0,0.39983176872043,0,0.01,0.2159974559245855,1.0769183514130372
PITT_RNA_PFC_1211,0.12292176491839,0.50781240361639,0.17256057418637,0,0.19670525727885,0,0.009,0.22228081923347773,1.0725019252342212
PITT_RNA_PFC_1222,0.029651011888888,0.79637043347637,0.054680541196925,0,0.11929801343782,0,0.006,0.2818726748615472,1.0927757214144764
PITT_RNA_PFC_1230,0.10710032532224,0.66360929583528,0.046892658738683,0.023396696239013,0.15900102386478,0,0.164,0.06037084628534293,1.199586288733141
PITT_RNA_PFC_1240,0.11224966089821,0.48140165368925,0.26687940452965,0,0.13946928088289,0,0.015,0.17935625013394085,1.099299440558238
PITT_RNA_PFC_1247,0.096949517785772,0.52949011851602,0.1483572034959,0,0.22520316020231,0,0.007,0.24573793558881238,1.0618439362336454
PITT_RNA_PFC_1256,0.20809792834619,0.27481056191875,0.20287691944841,0,0.31421459028665,0,0.013,0.20330813759627672,1.0684838335852282
PITT_RNA_PFC_1263,0.096914047989072,0.40392958660904,0.16769440826395,0,0.33146195713793,0,0.015,0.19307358855353585,1.0864456627046903
PITT_RNA_PFC_1268,0.055526560915025,0.51342009258533,0.10897216729926,0,0.32208117920039,0,0.007,0.2467157454235876,1.0678906701539184
PITT_RNA_PFC_1270,0.13580988123647,0.48672776153091,0.04949729555672,0,0.3279650616759,0,0.015,0.18196575222369918,1.1036974702711555
PITT_RNA_PFC_1282,0.038042612643684,0.51621545152201,0.22524651375752,0,0.22049542207679,0,0.011,0.2102545212339649,1.088109651171283
PITT_RNA_PFC_1284,0.16591530470586,0.39454687901597,0.06939550962158,0,0.37014230665659,0,0.006,0.2810160596971301,1.0362299810157014
PITT_RNA_PFC_1307,0.049495963322275,0.38323424355349,0.082617062629953,0,0.48465273049429,0,0.004,0.314143370044908,1.0356306544306408
PITT_RNA_PFC_1314,0.02900054522927,0.65458458728718,0.054312651284108,0,0.26210221619944,0,0.006,0.27050724851608304,1.0721696751316814
PITT_RNA_PFC_1324,0.13247557809032,0.383952010635,0.037178374888605,0,0.44639403638608,0,0.009,0.22771166714877628,1.0841428984087318
PITT_RNA_PFC_1326,0.15668073916327,0.45353650078247,0.10942693143657,0,0.28035582861769,0,0.006,0.2772949555794293,1.0340525012940807
PITT_RNA_PFC_1336,0,0.56456865307915,0.15063238553407,0,0.28479896138678,0,0.015,0.19407285265287505,1.112617015757153
PITT_RNA_PFC_1341,0.035459022190622,0.6791814482794,0.071579201944843,0,0.21378032758514,0,0.063,0.10210620042288285,1.1855493689896983
PITT_RNA_PFC_1350,0.086941633559211,0.54287696226093,0.1417306814423,0,0.22845072273756,0,0.006,0.26794371211833656,1.0499181986167505
PITT_RNA_PFC_1361,0,0.18575500502178,0.23045639731787,0,0.58378859766035,0,0.007,0.23491723523724925,1.1085654988986458
PITT_RNA_PFC_1367,0.10083232824934,0.56397110889228,0.088018640460647,0,0.24717792239773,0,0.014,0.19719394933637915,1.0987308684984882
PITT_RNA_PFC_1372,0.070813370089627,0.52119342290286,0.12681206626249,0,0.28118114074502,0,0.005,0.29382905816242416,1.0332919821663609
PITT_RNA_PFC_1374,0.11211750329095,0.44188859983809,0.2189456127604,0,0.22704828411057,0,0.01,0.21629183659210932,1.0690308577462662
PITT_RNA_PFC_1386,0.080622786860978,0.4162879924371,0.15528202885797,0,0.34780719184395,0,0.006,0.26484160833774256,1.0457239197681343
PITT_RNA_PFC_1391,0.073441147299444,0.3774401278435,0.22788202749032,0,0.32123669736674,0,0.006,0.2642969428363531,1.040348970315016
PITT_RNA_PFC_1420,0.10000451750742,0.43008952095877,0.090346198509375,0,0.37955976302443,0,0.009,0.22159071855054746,1.0790337258440457
PITT_RNA_PFC_1433,0.1096865680891,0.57288384259261,0.15816054823028,0,0.15926904108802,0,0.009,0.22181056736272584,1.0834598652249454
PITT_RNA_PFC_1453,0.063639960997949,0.40573592926938,0.043301283926138,0,0.48732282580653,0,0.009,0.22501198774416342,1.0996762913198213
PITT_RNA_PFC_1454,0.11735745440318,0.57138185907067,0.013477789719873,0,0.29778289680628,0,0.015,0.18928746293833032,1.109711151748406
PITT_RNA_PFC_1455,0.013195369007443,0.49783809418681,0.24685241629545,0,0.2421141205103,0,0.015,0.17644088198668698,1.1108383106205526
PITT_RNA_PFC_1466,0.10765498985123,0.44796903981118,0.17259120346669,0,0.27178476687089,0,0.011,0.21228561034278942,1.0738497133783265
PITT_RNA_PFC_1472,0.11956783654488,0.38756474420374,0.059114941158014,0,0.43375247809337,0,0.006,0.2775288223964904,1.0484048648230586
PITT_RNA_PFC_1474,0,0.66948342092781,0.14611336233489,0,0.1844032167373,0,0.004,0.3123593455984537,1.0471556422315416
PITT_RNA_PFC_1506,0.047505703868877,0.45675489183943,0.081366760410767,0,0.41437264388093,0,0.007,0.24209142132239486,1.0780681307592785
PITT_RNA_PFC_1518,0.099090199933143,0.5604349703212,0.15027935394568,0,0.19019547579997,0,0.006,0.26200311601976184,1.0553557697804445
PITT_RNA_PFC_1524,0.13080137972818,0.4129106148003,0.26111219528215,0,0.19517581018937,0,0.009,0.2258460574896596,1.0599998801880302
PITT_RNA_PFC_1542,0.038999489476098,0.63135094787087,0.054296972043079,0,0.27535259060996,0,0.004,0.32456062821691145,1.030166006502784
PITT_RNA_PFC_1543,0.17720358305707,0.43674311050254,0.12058839693745,0,0.26546490950294,0,0.01,0.21674830673050988,1.069383191150379
PITT_RNA_PFC_1554,0.088453921917523,0.53242810613256,0.22028742200784,0,0.15883054994208,0,0.013,0.20043991423623633,1.0928481300646014
PITT_RNA_PFC_1555,0.079317464984712,0.64821887057845,0,0,0.27246366443684,0,0.007,0.2364575257329828,1.0918901348669716
PITT_RNA_PFC_1558,0.24804845748618,0.20345166959435,0.15985655732066,0,0.38864331559881,0,0.007,0.24884217124122057,1.0511541924936914
PITT_RNA_PFC_1579,0.07384155973291,0.4701667062194,0.043770447041447,0,0.41222128700624,0,0.009,0.2268844393235923,1.0883923293830384
PITT_RNA_PFC_1581,0.20840254935985,0.24260874598111,0.15965510993684,0,0.3893335947222,0,0.009,0.2215353690053636,1.0664148169819887
PITT_RNA_PFC_1583,0.092507669123197,0.44820164883755,0.23065172992791,0,0.22863895211134,0,0.01,0.21637472648105088,1.0708973186076547
PITT_RNA_PFC_1635,0.058967284890435,0.54346774047829,0.073444351669527,0,0.32412062296175,0,0.015,0.1785629523239159,1.1164875850608162
PITT_RNA_PFC_1649,0.11034991073453,0.54502352630453,0.13552455849491,0,0.20910200446604,0,0.012,0.20936771460748227,1.0863149024365821
PITT_RNA_PFC_1686,0.01232030706232,0.54138665006833,0.079062901626656,0,0.3672301412427,0,0.015,0.18924006695850423,1.1200204824763687
PITT_RNA_PFC_1691,0.02617382541596,0.8418682740847,0.020792669413514,0,0.11116523108582,0,0.005,0.29801577884147934,1.092117086140572
PITT_RNA_PFC_1706,0.089741575077619,0.45292815396667,0.057719104084527,0,0.39961116687118,0,0.03,0.12835531174789455,1.1448190448487827
PITT_RNA_PFC_1712,0,0.68705439328763,0.10301717417869,0,0.20992843253368,0,0.011,0.21165901377592214,1.1203829676768082
PITT_RNA_PFC_1734,0.067141641194415,0.62014871201959,0.13368955301525,0,0.17902009377074,0,0.015,0.1938401035144373,1.1116098583099636
PITT_RNA_PFC_1792,0.10520126061662,0.45126019080915,0.15732479526045,0,0.28621375331378,0,0.009,0.22953400804439308,1.0646564254909514
PITT_RNA_PFC_516,0.10407470298749,0.51123298483488,0.18608086175322,0,0.1986114504244,0,0.009,0.2252429016230557,1.0719426747498766
PITT_RNA_PFC_533,0.0075230544200476,0.4597983870632,0.26983096681881,0,0.26284759169794,0,0.009,0.2207481479175976,1.0800573046200095
PITT_RNA_PFC_539,0.023222047286889,0.63328790048919,0.1592673679881,0,0.18422268423582,0,0.013,0.2024378270368429,1.1133418277546774
PITT_RNA_PFC_546,0.22391473635373,0.3430719492854,0.24040748944785,0,0.19260582491303,0,0.013,0.2015442305059282,1.0695781583017194
PITT_RNA_PFC_547,0.037325557964228,0.76060996312909,0.14480501832038,0,0.057259460586307,0,0.088,0.08511320758339676,1.226400577378574
PITT_RNA_PFC_551,0.065094549051978,0.33379570807173,0.11247302389815,0,0.48863671897814,0,0.007,0.2538186664927998,1.0723008824531615
PITT_RNA_PFC_566,0,0.86626383650932,0.047946501199102,0,0.08578966229158,0,0.01,0.21669922533604946,1.164184823704779
PITT_RNA_PFC_581,0.13928136037074,0.44821732749602,0.20914051318396,0,0.20336079894928,0,0.015,0.18868326894742363,1.085348061313899
PITT_RNA_PFC_587,0.063141442736216,0.55321347870133,0.12864470123041,0,0.25500037733204,0,0.016,0.1705620772148733,1.1163001004109905
PITT_RNA_PFC_592,0.080682448007938,0.31713044941907,0.18710691283204,0,0.41508018974095,0,0.015,0.1941065334288058,1.0915453417848262
PITT_RNA_PFC_604,0.035983067144558,0.30789254058851,0.28278730600912,0,0.37333708625782,0,0.009,0.2268067747738136,1.0682337051062771
PITT_RNA_PFC_621,0.031122417626528,0.53995972196199,0.073014414923165,0,0.35590344548831,0,0.006,0.2795716940454709,1.056072692635809
PITT_RNA_PFC_622,0.00790197849576,0.45225455918415,0.36202681609427,0,0.17781664622583,0,0.082,0.09252197564735644,1.1613505590811761
PITT_RNA_PFC_625,0.12373887224258,0.50533627483501,0.21536434450178,0,0.15556050842063,0,0.018,0.15612243845457852,1.114191489005564
PITT_RNA_PFC_630,0.096908042053346,0.5207471875362,0.078343646444754,0,0.3040011239657,0,0.006,0.27650449307539127,1.0455206203089
PITT_RNA_PFC_634,0.043507419995727,0.54554473740846,0.11072387308992,0,0.30022396950589,0,0.006,0.26695747076814824,1.0579683853343085
PITT_RNA_PFC_640,0.047781634573451,0.48731431388927,0.050511180558041,0,0.41439287097924,0,0.006,0.25602474060131136,1.0731566929917253
